"Glad to report that all evacuation orders have been lifted for the CreekFire Thank you to and all our partner agenci","0"
"Once a wildfire has burned through an area many dangers may remain Follow these precautions when returning home LAFD Fir","0"
"FIRE CreekFire update N of Lake View Terrace w in Los Angeles City limits the Angeles National Forest amp w in Los Angeles Coun","0"
"Once a wildfire has burned through an area many dangers may remain Follow these precautions when returning home LAFD Fir","0"
"Respect and gratitude to the LosAngelesFirefighters and LAFD for putting their lives on the line during the LosAngelesFires","0"
"Our hearts go out to those who have had to evacuate and or lost their homes Good bless the first responders","0"
"Once a wildfire has burned through an area many dangers may remain Follow these precautions when returning home LAFD Fir","0"
"Once a wildfire has burned through an area many dangers may remain Follow these precautions when returning home LAFD Fir","0"
"Glad to report that all evacuation orders have been lifted for the CreekFire Thank you to and all our partner agenci","0"
"Once a wildfire has burned through an area many dangers may remain Follow these precautions when returning home LAFD Fir","0"
"Glad to report that all evacuation orders have been lifted for the CreekFire Thank you to and all our partner agenci","0"
"Once a wildfire has burned through an area many dangers may remain Follow these precautions when returning home LAFD Fir","0"
"Once a wildfire has burned through an area many dangers may remain Follow these precautions when returning home LAFD Fir","0"
"Once a wildfire has burned through an area many dangers may remain Follow these precautions when returning home LAFD Fir","0"
"The Getty Center and Villa will reopen tomorrow 12 8 We are deeply grateful to the amp We continue to be con","0"
"Once a wildfire has burned through an area many dangers may remain Follow these precautions when returning home LAFD Fir","0"
"Once a wildfire has burned through an area many dangers may remain Follow these precautions when returning home LAFD Fir","0"
"LAFD and want to thank YOU the community for all the support It s been and continues to be a pleasure to se","0"
"Once a wildfire has burned through an area many dangers may remain Follow these precautions when returning home LAFD Fir","0"
"FD NF FIRE Thank you so very much","0"
"FIRE CreekFire update N of Lake View Terrace w in Los Angeles City limits the Angeles National Forest amp w in Los Angeles Coun","0"
"Once a wildfire has burned through an area many dangers may remain Follow these precautions when returning home LAFD Fir","0"
"creek fire brought hell to sylmar shadow hills plus Gibson ranch total loss all 80 horses saved Bella Vis","0"
"Anybody want to donate some toys to the LAFD hmu tomorrow morning for the toy drive location it ll be right by do","0"
"Once a wildfire has burned through an area many dangers may remain Follow these precautions when returning home LAFD Fir","0"
"CreekFire Morning Update Acreage 15 619 amp Containment is 80 Please find info below regarding animal shelters evacuation","0"
"Once a wildfire has burned through an area many dangers may remain Follow these precautions when returning home LAFD Fir","0"
"Once a wildfire has burned through an area many dangers may remain Follow these precautions when returning home","0"
"FIRE CreekFire update N of Lake View Terrace w in Los Angeles City limits the Angeles National Forest amp w in Los Angeles Coun","0"
"CalFire Updates Dec 9 night SkirballFire 75 RyeFire 80 Cree","0"
"FIRE CreekFire update N of Lake View Terrace w in Los Angeles City limits the Angeles National Forest amp w in Los Angeles Coun","0"
"Ohmigawd me too","0"
"Thank you firefighters for risking your own lives and working around the clock to keep us safe We owe you so much Images Ju","0"
"LAFD SkirballFire Update 50 Contained 475 Acres Please see below for evacuation information or","0"
"CalFire Updates Dec 9 night SkirballFire 75 RyeFire 80 Cree","0"
"Sending my thoughts and prayers for those affected by the fires in California Please stay safe VenturaCounty VenturaFire","0"
"City Atty Mike Feuer w LAFD touring SkirballFire damage THANK YOU amp your firefight","0"
"LAFD and assessing the damage caused by the SkirballFire","0"
"Report fire damage by calling 2 1 1 CreekFire SkirballFire RyeFire","0"
"CalFire Updates Dec 9 night SkirballFire 75 RyeFire 80","0"
"LAFD SkirballFire Update 50 Contained 475 Acres Please see below for evacuation information or","0"
"FIRE CreekFire update N of Lake View Terrace w in Los Angeles City limits the Angeles National Forest amp w in Los Angeles Coun","0"
"LAFD CreekFire Update 15 619 Acres 85 Contained All evacuation orders and warnings have been lifted","0"
"With heartfelt gratitude and thanks to the FDN and trustees Wallis Annenberg Charles Weingarten Gregory W","0"
"One of several LAFD units getting stuck delayed responding to 911 calls on street which is less than 14 wide amp the","0"
"LAFD Deploys Drones for First Time to Survey Damage Patrol Hotspots in Skirball Fire","0"
"Report fire damage by calling 2 1 1 CreekFire SkirballFire RyeFire","0"
"LAFD and assessing the damage caused by the SkirballFire","0"
"LAFD and want to thank YOU the community for all the support It s been and continues to be a pleasure to se","0"
"LAFD SkirballFire Update 421 Acres 75 Contained","0"
"SMFD on scene of a high rise fire Huntley Hotel 1111 2nd Street Fire on 18th floor on scene assisting https","0"
"LAFD SkirballFire Update 421 Acres 75 Contained","0"
"When will City address streets with lack of LAFD access that City officials call dangerous","0"
"Glad to hear is ok hope the same for yours Rachael","0"
"FIRE CreekFire update N of Lake View Terrace w in Los Angeles City limits the Angeles National Forest amp w in Los Angeles Coun","0"
"We are all packed up and ready to leave Hurry up PD and","0"
"SkirballFire Small flare up LAFD o s stomping out the embers this is why they remain on patrol in area","0"
"FIRE CreekFire update N of Lake View Terrace w in Los Angeles City limits the Angeles National Forest amp w in Los Angeles Coun","0"
"FIRE CreekFire update N of Lake View Terrace w in Los Angeles City limits the Angeles National Forest amp w in Los Angeles Coun","0"
"Thank you to all of the fire fighters and Sheriff deputies who are fighting to save our City of Ojai You are awesome","0"
"Thank you to all of the brave women and men of and those risking their lives battling the Thomas Fire in Ventura","0"
"Sending my thoughts and prayers for those affected by the fires in California Please stay safe VenturaCounty VenturaFire","0"
"We are all packed up and ready to leave Hurry up PD and","0"
"FIRE Thank you to the firefighters for their resilience and bravery LosAngelesFire Fire firefighters FireStorm","0"
"FIRE CreekFire update N of Lake View Terrace w in Los Angeles City limits the Angeles National Forest amp w in Los Angeles Coun","0"
"Glad to report that all evacuation orders have been lifted for the CreekFire Thank you to and all our partner agenci","0"
"SMFD on scene of a high rise fire Huntley Hotel 1111 2nd Street Fire on 18th floor on scene assisting https","0"
"FD NF FIRE I HOPE you can STAY SAFE PRAYERS to Y","0"
"Thank you for helping being there","0"
"SMFD on scene of a high rise fire Huntley Hotel 1111 2nd Street Fire on 18th floor on scene assisting https","0"
"LAFD Photos At 3 37 PM LAFD Firefighters arrived at a one story commercial building to find heavy fire showing As flames","0"
"4 miles from my house packed never evacuated THANK YOU LAFD thanklessjob la","0"
"LAFD Photos At 3 37 PM LAFD Firefighters arrived at a one story commercial building to find heavy fire showing As flames","0"
"LAFD Photos At 3 37 PM LAFD Firefighters arrived at a one story commercial building to find heavy fire showing As flames","0"
"LAFD Photos At 3 37 PM LAFD Firefighters arrived at a one story commercial building to find heavy fire showing As flames","0"
"LAFD Photos At 3 37 PM LAFD Firefighters arrived at a one story commercial building to find heavy fire showing","0"
"Seemed like the right hat choice To all the LAFD LAPD firstresponders a huge THANK YOU for","0"
"Are you really this stupid or you just think the rest of us are","0"
"The saved our neighborhood and countless others They are incredible THANK YOU YOU ARE OUR HEROES","0"
"Glad to report that all evacuation orders have been lifted for the CreekFire Thank you to and all our partner agenci","0"
"FIRE CreekFire update off Kagel Canyon Rd north of Lake View Terrace Los Angeles County is now 15 619 acres and 80 contain","0"
"SMFD on scene of a high rise fire Huntley Hotel 1111 2nd Street Fire on 18th floor on scene assisting https","0"
"residents are left no choice but to advise accident victims who to contact since the City continues to ig","0"
"Glad to report that all evacuation orders have been lifted for the CreekFire Thank you to and all our partner agenci","0"
"Yes thx LAFD I hope this firefighter is doing ok","0"
"CA33 residents ordered to evacuate should do so leave immediately Find your nearest evacuation center and follow","0"
"The saved our neighborhood and countless others They are incredible THANK YOU YOU ARE OUR HEROES","0"
"Thank you so much for your dedication and tireless efforts","0"
"When will this madness ends for those involved LAFD Stay Stafe","0"
"FIRE CreekFire update N of Lake View Terrace w in Los Angeles City limits the Angeles National Forest amp w in Los Angeles Coun","0"
"Structure Fire 1121 E 7th St DowntownLA LAFD","0"
"LAFD SkirballFire Update 50 Contained 475 Acres Please see below for evacuation information or","0"
"Be Safe","0"
"Did they tell you that directly because I was able to do it a couple of weeks ago in my","0"
"SMFD on scene of a high rise fire Huntley Hotel 1111 2nd Street Fire on 18th floor on scene assisting https","0"
"FIRE CreekFire update N of Lake View Terrace w in Los Angeles City limits the Angeles National Forest amp w in Los Angeles Coun","0"
"Wow Be safe","0"
"FIRE Firefighters begin turning tide on Southern CA wildfires but high winds expected to return Satur","0"
"SMFD on scene of a high rise fire Huntley Hotel 1111 2nd Street Fire on 18th floor on scene assisting","0"
"With heartfelt gratitude and thanks to the FDN and trustees Wallis Annenberg Charles Weingarten Gregory W","0"
"Why are there so many Firefighters LAFD vs FDNY edition","0"
"LAFD SkirballFire Update 421 Acres 75 Contained","0"
"LAFD SkirballFire Update 421 Acres 75 Contained","0"
"Structure Fire 1121 E 7th St DowntownLA LAFD","0"
"The saved our neighborhood and countless others They are incredible THANK YOU YOU ARE OUR HEROES","0"
"God bless amp protect our extraordinary firefighters","0"
"Is it just me or did the LAFD and Consumer Protection Agency just tweet out some straight","0"
"FIRE CreekFire update off Kagel Canyon Rd north of Lake View Terrace Los Angeles County is now 15 619 acres and 80 contain","0"
"As someone living in Southern California have to give a huge shout out and thank you to all the So Cal Firefighters I have","0"
"Glad to report that all evacuation orders have been lifted for the CreekFire Thank you to and all our partner agenci","0"
"waiting for season 13","0"
"We used to trigger the alarm at the USC dorms so they d come over and hang out LAFD rocks","0"
"YEAH We ve raised 70k for the amp So appreciative of our everyday heroes and so happy to support these","0"
"The saved our neighborhood and countless others They are incredible THANK YOU YOU ARE OUR HEROES","0"
"FIRE CreekFire update N of Lake View Terrace w in Los Angeles City limits the Angeles National Forest amp w in Los Angeles Coun","0"
"CA33 residents ordered to evacuate should do so leave immediately Find your nearest evacuation center and follow","0"
"lilley Praying for so many people tonight","0"
"California s Firefighters are badass They ve saved countless lives True hero s I feel so bad","0"
"Yes took the video and you have my permission","0"
"Glad to report that all evacuation orders have been lifted for the CreekFire Thank you to and all our partner agenci","0"
"THANK YOU","0"
"West Thanks","0"
"LAFD CreekFire Update 15 619 Acres 85 Contained All evacuation orders and warnings have been lifted","0"
"Thank you to all the responders to the LAFires Here is a map with evacuation zones If you are in one you should evacuate i","0"
"lilley Prayers for this raging inferno to be supernaturally extinguished","0"
"Thank you to all of the fire fighters and Sheriff deputies who are fighting to save our City of Ojai You are awesome","0"
"Glad to report that all evacuation orders have been lifted for the CreekFire Thank you to and all our partner agenci","0"
"Smoke Advisory Updated Unhealthy air quality especially in San Fernando Valley and coastal areas due to CreekFire and","0"
"Sending my thoughts and prayers for those affected by the fires in California Please stay safe VenturaCounty VenturaFire","0"
"I m really grateful for the LAFD I can t pull over fast enough whenever I see those sirens Also there are a few","0"
"Want to help those in need including kids affected by the wildfires Donate to the SparkofLove Toy Drive Bring a new u","0"
"FIRE CreekFire update N of Lake View Terrace w in Los Angeles City limits the Angeles National Forest amp w in Los Angeles Coun","0"
